Language,Total Records,File Name,Run Number,Instructions Executed,Heap Memory (B),Extra Heap Memory (B),Stack Memory (B)
java,10,10_rows.csv,5,906292,64614,10242,848
java,10,10_rows.csv,5,927709,64614,10242,840
java,10,10_rows.csv,5,949133,64614,10242,840
java,10,10_rows.csv,5,989086,64626,10254,792
java,10,10_rows.csv,5,1010510,64626,10254,792
java,10,10_rows.csv,5,1042817,71381,10499,4728
java,10,10_rows.csv,5,1075499,73951,10921,7008
java,10,10_rows.csv,5,1096384,74930,11118,7920
java,10,10_rows.csv,5,1117189,73746,11014,2144
java,10,10_rows.csv,5,1145463,73368,11056,4432
java,10,10_rows.csv,5,1174706,74422,11570,1944
java,10,10_rows.csv,5,1199271,74729,11615,1896
java,10,10_rows.csv,5,1217674,75101,11691,2088
java,10,10_rows.csv,5,1243833,74691,11661,1840
java,10,10_rows.csv,5,1264992,72865,10495,1632
java,10,10_rows.csv,5,1305957,72865,10495,1632
java,10,10_rows.csv,5,1338955,93264,11952,104888
java,10,10_rows.csv,5,1379133,95420,12100,2656
java,10,10_rows.csv,5,1381760,95431,12137,1984
java,10,10_rows.csv,5,1384382,103372,12108,1952
java,10,10_rows.csv,5,1387011,103372,12108,1944
java,10,10_rows.csv,5,1389646,103372,12108,1944
java,10,10_rows.csv,5,1392281,103372,12108,1944
java,10,10_rows.csv,5,1394916,103372,12108,1944
java,10,10_rows.csv,5,1397551,103372,12108,1944
java,10,10_rows.csv,5,1400172,103372,12108,1896
java,10,10_rows.csv,5,1402802,103372,12108,1888
java,10,10_rows.csv,5,1405423,103372,12108,1776
java,10,10_rows.csv,5,1408044,103372,12108,1888
java,10,10_rows.csv,5,1411734,107491,12133,2032
java,10,10_rows.csv,5,1414374,111605,12139,2120
java,10,10_rows.csv,5,1417093,115717,12147,2032
java,10,10_rows.csv,5,1419743,119829,12155,2080
java,10,10_rows.csv,5,1423300,128053,12171,2032
java,10,10_rows.csv,5,1426620,136275,12189,2032
java,10,10_rows.csv,5,1429260,140389,12195,2120
java,10,10_rows.csv,5,1431979,144501,12203,2032
java,10,10_rows.csv,5,1434629,148613,12211,2080
java,10,10_rows.csv,5,1438186,156837,12227,2032
java,10,10_rows.csv,5,1441512,165059,12245,2032
java,10,10_rows.csv,5,1444152,169173,12251,2120
java,10,10_rows.csv,5,1446871,173285,12259,2032
java,10,10_rows.csv,5,1449521,177397,12267,2080
java,10,10_rows.csv,5,1453078,185621,12283,2032
java,10,10_rows.csv,5,1455710,185194,12030,4568
java,10,10_rows.csv,5,1458350,185194,12030,648
java,10,10_rows.csv,5,1460975,180730,11662,680
java,10,10_rows.csv,6,0,0,0,0
java,10,10_rows.csv,6,2621,0,0,448
java,10,10_rows.csv,6,41470,0,0,448
java,10,10_rows.csv,6,70245,0,0,3920
java,10,10_rows.csv,6,86548,0,0,1376
java,10,10_rows.csv,6,115756,0,0,1408
java,10,10_rows.csv,6,157000,0,0,1384
java,10,10_rows.csv,6,187631,0,0,1960
java,10,10_rows.csv,6,224274,0,0,1384
java,10,10_rows.csv,6,249397,0,0,1704
java,10,10_rows.csv,6,280711,0,0,1384
java,10,10_rows.csv,6,318564,0,0,1864
java,10,10_rows.csv,6,359136,0,0,1864
java,10,10_rows.csv,6,392688,0,0,1864
java,10,10_rows.csv,6,413566,0,0,1608
java,10,10_rows.csv,6,445814,0,0,1864
java,10,10_rows.csv,6,472712,0,0,1720
java,10,10_rows.csv,6,491785,2356,68,1624
java,10,10_rows.csv,6,516490,3992,320,1656
java,10,10_rows.csv,6,555800,12864,512,1232
java,10,10_rows.csv,6,589814,24112,2160,1424
java,10,10_rows.csv,6,612647,28231,3577,1424
java,10,10_rows.csv,6,643814,34508,5284,1424
java,10,10_rows.csv,6,669022,37805,6691,1288
java,10,10_rows.csv,6,693697,40232,8096,1424
java,10,10_rows.csv,6,712760,58308,8772,1296
java,10,10_rows.csv,6,743908,60686,9018,1000
java,10,10_rows.csv,6,768837,60686,9018,1000
java,10,10_rows.csv,6,801597,64614,10242,1304
java,10,10_rows.csv,6,820911,64614,10242,1304
java,10,10_rows.csv,6,855730,64614,10242,856
java,10,10_rows.csv,6,877154,64614,10242,856
java,10,10_rows.csv,6,906292,64614,10242,848
java,10,10_rows.csv,6,927709,64614,10242,840
java,10,10_rows.csv,6,949133,64614,10242,840
java,10,10_rows.csv,6,989086,64626,10254,792
java,10,10_rows.csv,6,1010510,64626,10254,792
java,10,10_rows.csv,6,1042817,71381,10499,4728
java,10,10_rows.csv,6,1075499,73951,10921,7008
java,10,10_rows.csv,6,1096384,74930,11118,7920
java,10,10_rows.csv,6,1117189,73746,11014,2144
java,10,10_rows.csv,6,1145463,73368,11056,4432
java,10,10_rows.csv,6,1174706,74422,11570,1944
java,10,10_rows.csv,6,1199271,74729,11615,1896
java,10,10_rows.csv,6,1217674,75101,11691,2088
java,10,10_rows.csv,6,1243833,74691,11661,1840
java,10,10_rows.csv,6,1264992,72865,10495,1632
java,10,10_rows.csv,6,1305957,72865,10495,1632
java,10,10_rows.csv,6,1338955,93264,11952,104888
java,10,10_rows.csv,6,1379133,95420,12100,2656
java,10,10_rows.csv,6,1381760,95431,12137,1984
java,10,10_rows.csv,6,1384382,103372,12108,1952
java,10,10_rows.csv,6,1387011,103372,12108,1944
java,10,10_rows.csv,6,1389646,103372,12108,1944
java,10,10_rows.csv,6,1392281,103372,12108,1944
java,10,10_rows.csv,6,1394916,103372,12108,1944
java,10,10_rows.csv,6,1397551,103372,12108,1944
java,10,10_rows.csv,6,1400172,103372,12108,1896
java,10,10_rows.csv,6,1402802,103372,12108,1888
java,10,10_rows.csv,6,1405423,103372,12108,1776
java,10,10_rows.csv,6,1408044,103372,12108,1888
java,10,10_rows.csv,6,1411734,107491,12133,2032
java,10,10_rows.csv,6,1414374,111605,12139,2120
java,10,10_rows.csv,6,1417093,115717,12147,2032
java,10,10_rows.csv,6,1419743,119829,12155,2080
java,10,10_rows.csv,6,1423300,128053,12171,2032
java,10,10_rows.csv,6,1426620,136275,12189,2032
java,10,10_rows.csv,6,1429260,140389,12195,2120
java,10,10_rows.csv,6,1431979,144501,12203,2032
java,10,10_rows.csv,6,1434629,148613,12211,2080
java,10,10_rows.csv,6,1438186,156837,12227,2032
java,10,10_rows.csv,6,1441512,165059,12245,2032
java,10,10_rows.csv,6,1444152,169173,12251,2120
java,10,10_rows.csv,6,1446871,173285,12259,2032
java,10,10_rows.csv,6,1449521,177397,12267,2080
java,10,10_rows.csv,6,1453078,185621,12283,2032
java,10,10_rows.csv,6,1455710,185194,12030,4568
java,10,10_rows.csv,6,1458350,185194,12030,648
java,10,10_rows.csv,6,1460975,180730,11662,680
java,10,10_rows.csv,7,0,0,0,0
java,10,10_rows.csv,7,2621,0,0,448
java,10,10_rows.csv,7,41470,0,0,448
java,10,10_rows.csv,7,70245,0,0,3920
java,10,10_rows.csv,7,86548,0,0,1376
java,10,10_rows.csv,7,115756,0,0,1408
java,10,10_rows.csv,7,157000,0,0,1384
java,10,10_rows.csv,7,187631,0,0,1960
java,10,10_rows.csv,7,224274,0,0,1384
java,10,10_rows.csv,7,249397,0,0,1704
java,10,10_rows.csv,7,280711,0,0,1384
java,10,10_rows.csv,7,318564,0,0,1864
java,10,10_rows.csv,7,359136,0,0,1864
java,10,10_rows.csv,7,392688,0,0,1864
java,10,10_rows.csv,7,413566,0,0,1608
java,10,10_rows.csv,7,445814,0,0,1864
java,10,10_rows.csv,7,472712,0,0,1720
java,10,10_rows.csv,7,491785,2356,68,1624
java,10,10_rows.csv,7,516490,3992,320,1656
java,10,10_rows.csv,7,555800,12864,512,1232
java,10,10_rows.csv,7,589814,24112,2160,1424
java,10,10_rows.csv,7,612647,28231,3577,1424
java,10,10_rows.csv,7,643814,34508,5284,1424
java,10,10_rows.csv,7,669022,37805,6691,1288
java,10,10_rows.csv,7,693697,40232,8096,1424
java,10,10_rows.csv,7,712760,58308,8772,1296
java,10,10_rows.csv,7,743908,60686,9018,1000
java,10,10_rows.csv,7,768837,60686,9018,1000
java,10,10_rows.csv,7,801597,64614,10242,1304
java,10,10_rows.csv,7,820911,64614,10242,1304
java,10,10_rows.csv,7,855730,64614,10242,856
java,10,10_rows.csv,7,877154,64614,10242,856
java,10,10_rows.csv,7,906292,64614,10242,848
java,10,10_rows.csv,7,927709,64614,10242,840
java,10,10_rows.csv,7,949133,64614,10242,840
java,10,10_rows.csv,7,989086,64626,10254,792
java,10,10_rows.csv,7,1010510,64626,10254,792
java,10,10_rows.csv,7,1042817,71381,10499,4728
java,10,10_rows.csv,7,1075499,73951,10921,7008
java,10,10_rows.csv,7,1096384,74930,11118,7920
java,10,10_rows.csv,7,1117189,73746,11014,2144
java,10,10_rows.csv,7,1145463,73368,11056,4432
java,10,10_rows.csv,7,1174706,74422,11570,1944
java,10,10_rows.csv,7,1199271,74729,11615,1896
java,10,10_rows.csv,7,1217674,75101,11691,2088
java,10,10_rows.csv,7,1243833,74691,11661,1840
java,10,10_rows.csv,7,1264992,72865,10495,1632
java,10,10_rows.csv,7,1305957,72865,10495,1632
java,10,10_rows.csv,7,1338955,93264,11952,104888
java,10,10_rows.csv,7,1379133,95420,12100,2656
java,10,10_rows.csv,7,1381760,95431,12137,1984
java,10,10_rows.csv,7,1384382,103372,12108,1952
java,10,10_rows.csv,7,1387011,103372,12108,1944
java,10,10_rows.csv,7,1389646,103372,12108,1944
java,10,10_rows.csv,7,1392281,103372,12108,1944
java,10,10_rows.csv,7,1394916,103372,12108,1944
java,10,10_rows.csv,7,1397551,103372,12108,1944
java,10,10_rows.csv,7,1400172,103372,12108,1896
java,10,10_rows.csv,7,1402802,103372,12108,1888
java,10,10_rows.csv,7,1405423,103372,12108,1776
java,10,10_rows.csv,7,1408044,103372,12108,1888
java,10,10_rows.csv,7,1411734,107491,12133,2032
java,10,10_rows.csv,7,1414374,111605,12139,2120
java,10,10_rows.csv,7,1417093,115717,12147,2032
java,10,10_rows.csv,7,1419743,119829,12155,2080
java,10,10_rows.csv,7,1423300,128053,12171,2032
java,10,10_rows.csv,7,1426620,136275,12189,2032
java,10,10_rows.csv,7,1429260,140389,12195,2120
java,10,10_rows.csv,7,1431979,144501,12203,2032
java,10,10_rows.csv,7,1434629,148613,12211,2080
java,10,10_rows.csv,7,1438186,156837,12227,2032
java,10,10_rows.csv,7,1441512,165059,12245,2032
java,10,10_rows.csv,7,1444152,169173,12251,2120
java,10,10_rows.csv,7,1446871,173285,12259,2032
java,10,10_rows.csv,7,1449521,177397,12267,2080
java,10,10_rows.csv,7,1453078,185621,12283,2032
java,10,10_rows.csv,7,1455710,185194,12030,4568
java,10,10_rows.csv,7,1458350,185194,12030,648
java,10,10_rows.csv,7,1460975,180730,11662,680
java,10,10_rows.csv,8,0,0,0,0
java,10,10_rows.csv,8,2621,0,0,448
java,10,10_rows.csv,8,41470,0,0,448
java,10,10_rows.csv,8,70245,0,0,3920
java,10,10_rows.csv,8,86548,0,0,1376
java,10,10_rows.csv,8,115756,0,0,1408
java,10,10_rows.csv,8,157000,0,0,1384
java,10,10_rows.csv,8,187631,0,0,1960
java,10,10_rows.csv,8,224274,0,0,1384
java,10,10_rows.csv,8,249397,0,0,1704
java,10,10_rows.csv,8,280711,0,0,1384
java,10,10_rows.csv,8,318564,0,0,1864
java,10,10_rows.csv,8,359136,0,0,1864
java,10,10_rows.csv,8,392688,0,0,1864
java,10,10_rows.csv,8,413566,0,0,1608
java,10,10_rows.csv,8,445814,0,0,1864
java,10,10_rows.csv,8,472712,0,0,1720
java,10,10_rows.csv,8,491785,2356,68,1624
java,10,10_rows.csv,8,516490,3992,320,1656
java,10,10_rows.csv,8,555800,12864,512,1232
java,10,10_rows.csv,8,589814,24112,2160,1424
java,10,10_rows.csv,8,612647,28231,3577,1424
java,10,10_rows.csv,8,643814,34508,5284,1424
java,10,10_rows.csv,8,669022,37805,6691,1288
java,10,10_rows.csv,8,693697,40232,8096,1424
java,10,10_rows.csv,8,712760,58308,8772,1296
java,10,10_rows.csv,8,743908,60686,9018,1000
java,10,10_rows.csv,8,768837,60686,9018,1000
java,10,10_rows.csv,8,801597,64614,10242,1304
java,10,10_rows.csv,8,820911,64614,10242,1304
java,10,10_rows.csv,8,855730,64614,10242,856
java,10,10_rows.csv,8,877154,64614,10242,856
java,10,10_rows.csv,8,906292,64614,10242,848
java,10,10_rows.csv,8,927709,64614,10242,840
java,10,10_rows.csv,8,949133,64614,10242,840
java,10,10_rows.csv,8,989086,64626,10254,792
java,10,10_rows.csv,8,1010510,64626,10254,792
java,10,10_rows.csv,8,1042817,71381,10499,4728
java,10,10_rows.csv,8,1075499,73951,10921,7008
java,10,10_rows.csv,8,1096384,74930,11118,7920
java,10,10_rows.csv,8,1117189,73746,11014,2144
java,10,10_rows.csv,8,1145463,73368,11056,4432
java,10,10_rows.csv,8,1174706,74422,11570,1944
java,10,10_rows.csv,8,1199271,74729,11615,1896
java,10,10_rows.csv,8,1217674,75101,11691,2088
java,10,10_rows.csv,8,1243833,74691,11661,1840
java,10,10_rows.csv,8,1264992,72865,10495,1632
java,10,10_rows.csv,8,1305957,72865,10495,1632
java,10,10_rows.csv,8,1338955,93264,11952,104888
java,10,10_rows.csv,8,1379133,95420,12100,2656
java,10,10_rows.csv,8,1381760,95431,12137,1984
java,10,10_rows.csv,8,1384382,103372,12108,1952
java,10,10_rows.csv,8,1387011,103372,12108,1944
java,10,10_rows.csv,8,1389646,103372,12108,1944
java,10,10_rows.csv,8,1392281,103372,12108,1944
java,10,10_rows.csv,8,1394916,103372,12108,1944
java,10,10_rows.csv,8,1397551,103372,12108,1944
java,10,10_rows.csv,8,1400172,103372,12108,1896
java,10,10_rows.csv,8,1402802,103372,12108,1888
java,10,10_rows.csv,8,1405423,103372,12108,1776
java,10,10_rows.csv,8,1408044,103372,12108,1888
java,10,10_rows.csv,8,1411734,107491,12133,2032
java,10,10_rows.csv,8,1414374,111605,12139,2120
java,10,10_rows.csv,8,1417093,115717,12147,2032
java,10,10_rows.csv,8,1419743,119829,12155,2080
java,10,10_rows.csv,8,1423300,128053,12171,2032
java,10,10_rows.csv,8,1426620,136275,12189,2032
java,10,10_rows.csv,8,1429260,140389,12195,2120
java,10,10_rows.csv,8,1431979,144501,12203,2032
java,10,10_rows.csv,8,1434629,148613,12211,2080
java,10,10_rows.csv,8,1438186,156837,12227,2032
java,10,10_rows.csv,8,1441512,165059,12245,2032
java,10,10_rows.csv,8,1444152,169173,12251,2120
java,10,10_rows.csv,8,1446871,173285,12259,2032
java,10,10_rows.csv,8,1449521,177397,12267,2080
java,10,10_rows.csv,8,1453078,185621,12283,2032
java,10,10_rows.csv,8,1455710,185194,12030,4568
java,10,10_rows.csv,8,1458350,185194,12030,648
java,10,10_rows.csv,8,1460975,180730,11662,680
java,10,10_rows.csv,9,0,0,0,0
java,10,10_rows.csv,9,2621,0,0,448
java,10,10_rows.csv,9,41470,0,0,448
java,10,10_rows.csv,9,70245,0,0,3920
java,10,10_rows.csv,9,86548,0,0,1376
java,10,10_rows.csv,9,115756,0,0,1408
java,10,10_rows.csv,9,157000,0,0,1384
java,10,10_rows.csv,9,187631,0,0,1960
java,10,10_rows.csv,9,224274,0,0,1384
java,10,10_rows.csv,9,249397,0,0,1704
java,10,10_rows.csv,9,280711,0,0,1384
java,10,10_rows.csv,9,318564,0,0,1864
java,10,10_rows.csv,9,359136,0,0,1864
java,10,10_rows.csv,9,392688,0,0,1864
java,10,10_rows.csv,9,413566,0,0,1608
java,10,10_rows.csv,9,445814,0,0,1864
java,10,10_rows.csv,9,472712,0,0,1720
java,10,10_rows.csv,9,491785,2356,68,1624
java,10,10_rows.csv,9,516490,3992,320,1656
java,10,10_rows.csv,9,555800,12864,512,1232
java,10,10_rows.csv,9,589814,24112,2160,1424
java,10,10_rows.csv,9,612647,28231,3577,1424
java,10,10_rows.csv,9,643814,34508,5284,1424
java,10,10_rows.csv,9,669022,37805,6691,1288
java,10,10_rows.csv,9,693697,40232,8096,1424
java,10,10_rows.csv,9,712760,58308,8772,1296
java,10,10_rows.csv,9,743908,60686,9018,1000
java,10,10_rows.csv,9,768837,60686,9018,1000
java,10,10_rows.csv,9,801597,64614,10242,1304
java,10,10_rows.csv,9,820911,64614,10242,1304
java,10,10_rows.csv,9,855730,64614,10242,856
java,10,10_rows.csv,9,877154,64614,10242,856
java,10,10_rows.csv,9,906292,64614,10242,848
java,10,10_rows.csv,9,927709,64614,10242,840
java,10,10_rows.csv,9,949133,64614,10242,840
java,10,10_rows.csv,9,989086,64626,10254,792
java,10,10_rows.csv,9,1010510,64626,10254,792
java,10,10_rows.csv,9,1042817,71381,10499,4728
java,10,10_rows.csv,9,1075499,73951,10921,7008
java,10,10_rows.csv,9,1096384,74930,11118,7920
java,10,10_rows.csv,9,1117189,73746,11014,2144
java,10,10_rows.csv,9,1145463,73368,11056,4432
java,10,10_rows.csv,9,1174706,74422,11570,1944
java,10,10_rows.csv,9,1199271,74729,11615,1896
java,10,10_rows.csv,9,1217674,75101,11691,2088
java,10,10_rows.csv,9,1243833,74691,11661,1840
java,10,10_rows.csv,9,1264992,72865,10495,1632
java,10,10_rows.csv,9,1305957,72865,10495,1632
java,10,10_rows.csv,9,1338955,93264,11952,104888
java,10,10_rows.csv,9,1379133,95420,12100,2656
java,10,10_rows.csv,9,1381760,95431,12137,1984
java,10,10_rows.csv,9,1384382,103372,12108,1952
java,10,10_rows.csv,9,1387011,103372,12108,1944
java,10,10_rows.csv,9,1389646,103372,12108,1944
java,10,10_rows.csv,9,1392281,103372,12108,1944
java,10,10_rows.csv,9,1394916,103372,12108,1944
java,10,10_rows.csv,9,1397551,103372,12108,1944
java,10,10_rows.csv,9,1400172,103372,12108,1896
java,10,10_rows.csv,9,1402802,103372,12108,1888
java,10,10_rows.csv,9,1405423,103372,12108,1776
java,10,10_rows.csv,9,1408044,103372,12108,1888
java,10,10_rows.csv,9,1411734,107491,12133,2032
java,10,10_rows.csv,9,1414374,111605,12139,2120
java,10,10_rows.csv,9,1417093,115717,12147,2032
java,10,10_rows.csv,9,1419743,119829,12155,2080
java,10,10_rows.csv,9,1423300,128053,12171,2032
java,10,10_rows.csv,9,1426620,136275,12189,2032
java,10,10_rows.csv,9,1429260,140389,12195,2120
java,10,10_rows.csv,9,1431979,144501,12203,2032
java,10,10_rows.csv,9,1434629,148613,12211,2080
java,10,10_rows.csv,9,1438186,156837,12227,2032
java,10,10_rows.csv,9,1441512,165059,12245,2032
java,10,10_rows.csv,9,1444152,169173,12251,2120
java,10,10_rows.csv,9,1446871,173285,12259,2032
java,10,10_rows.csv,9,1449521,177397,12267,2080
java,10,10_rows.csv,9,1453078,185621,12283,2032
java,10,10_rows.csv,9,1455710,185194,12030,4568
java,10,10_rows.csv,9,1458350,185194,12030,648
java,10,10_rows.csv,9,1460975,180730,11662,680
java,10,10_rows.csv,10,0,0,0,0
java,10,10_rows.csv,10,2621,0,0,448
java,10,10_rows.csv,10,41470,0,0,448
java,10,10_rows.csv,10,70245,0,0,3920
java,10,10_rows.csv,10,86548,0,0,1376
java,10,10_rows.csv,10,115756,0,0,1408
java,10,10_rows.csv,10,157000,0,0,1384
java,10,10_rows.csv,10,187631,0,0,1960
java,10,10_rows.csv,10,224274,0,0,1384
java,10,10_rows.csv,10,249397,0,0,1704
java,10,10_rows.csv,10,280711,0,0,1384
java,10,10_rows.csv,10,318564,0,0,1864
java,10,10_rows.csv,10,359136,0,0,1864
java,10,10_rows.csv,10,392688,0,0,1864
java,10,10_rows.csv,10,413566,0,0,1608
java,10,10_rows.csv,10,445814,0,0,1864
java,10,10_rows.csv,10,472712,0,0,1720
java,10,10_rows.csv,10,491785,2356,68,1624
java,10,10_rows.csv,10,516490,3992,320,1656
java,10,10_rows.csv,10,555800,12864,512,1232
java,10,10_rows.csv,10,589814,24112,2160,1424
java,10,10_rows.csv,10,612647,28231,3577,1424
java,10,10_rows.csv,10,643814,34508,5284,1424
java,10,10_rows.csv,10,669022,37805,6691,1288
java,10,10_rows.csv,10,693697,40232,8096,1424
java,10,10_rows.csv,10,712760,58308,8772,1296
java,10,10_rows.csv,10,743908,60686,9018,1000
java,10,10_rows.csv,10,768837,60686,9018,1000
java,10,10_rows.csv,10,801597,64614,10242,1304
java,10,10_rows.csv,10,820911,64614,10242,1304
java,10,10_rows.csv,10,855730,64614,10242,856
java,10,10_rows.csv,10,877154,64614,10242,856
java,10,10_rows.csv,10,906292,64614,10242,848
java,10,10_rows.csv,10,927709,64614,10242,840
java,10,10_rows.csv,10,949133,64614,10242,840
java,10,10_rows.csv,10,989086,64626,10254,792
java,10,10_rows.csv,10,1010510,64626,10254,792
java,10,10_rows.csv,10,1042817,71381,10499,4728
java,10,10_rows.csv,10,1075499,73951,10921,7008
java,10,10_rows.csv,10,1096384,74930,11118,7920
java,10,10_rows.csv,10,1117189,73746,11014,2144
java,10,10_rows.csv,10,1145463,73368,11056,4432
java,10,10_rows.csv,10,1174706,74422,11570,1944
java,10,10_rows.csv,10,1199271,74729,11615,1896
java,10,10_rows.csv,10,1217674,75101,11691,2088
java,10,10_rows.csv,10,1243833,74691,11661,1840
java,10,10_rows.csv,10,1264992,72865,10495,1632
java,10,10_rows.csv,10,1305957,72865,10495,1632
java,10,10_rows.csv,10,1338955,93264,11952,104888
java,10,10_rows.csv,10,1379133,95420,12100,2656
java,10,10_rows.csv,10,1381760,95431,12137,1984
java,10,10_rows.csv,10,1384382,103372,12108,1952
java,10,10_rows.csv,10,1387011,103372,12108,1944
java,10,10_rows.csv,10,1389646,103372,12108,1944
java,10,10_rows.csv,10,1392281,103372,12108,1944
java,10,10_rows.csv,10,1394916,103372,12108,1944
java,10,10_rows.csv,10,1397551,103372,12108,1944
java,10,10_rows.csv,10,1400172,103372,12108,1896
java,10,10_rows.csv,10,1402802,103372,12108,1888
java,10,10_rows.csv,10,1405423,103372,12108,1776
java,10,10_rows.csv,10,1408044,103372,12108,1888
java,10,10_rows.csv,10,1411734,107491,12133,2032
java,10,10_rows.csv,10,1414374,111605,12139,2120
java,10,10_rows.csv,10,1417093,115717,12147,2032
java,10,10_rows.csv,10,1419743,119829,12155,2080
java,10,10_rows.csv,10,1423300,128053,12171,2032
java,10,10_rows.csv,10,1426620,136275,12189,2032
java,10,10_rows.csv,10,1429260,140389,12195,2120
java,10,10_rows.csv,10,1431979,144501,12203,2032
java,10,10_rows.csv,10,1434629,148613,12211,2080
java,10,10_rows.csv,10,1438186,156837,12227,2032
java,10,10_rows.csv,10,1441512,165059,12245,2032
java,10,10_rows.csv,10,1444152,169173,12251,2120
java,10,10_rows.csv,10,1446871,173285,12259,2032
java,10,10_rows.csv,10,1449521,177397,12267,2080
java,10,10_rows.csv,10,1453078,185621,12283,2032
java,10,10_rows.csv,10,1455710,185194,12030,4568
java,10,10_rows.csv,10,1458350,185194,12030,648
java,10,10_rows.csv,10,1460975,180730,11662,680
java,50000,50000_rows.csv,1,0,0,0,0
java,50000,50000_rows.csv,1,2621,0,0,448
java,50000,50000_rows.csv,1,41470,0,0,448
java,50000,50000_rows.csv,1,70245,0,0,3920
java,50000,50000_rows.csv,1,86548,0,0,1376
java,50000,50000_rows.csv,1,115756,0,0,1408
java,50000,50000_rows.csv,1,157000,0,0,1384
java,50000,50000_rows.csv,1,187631,0,0,1960
java,50000,50000_rows.csv,1,224274,0,0,1384
java,50000,50000_rows.csv,1,249397,0,0,1704
java,50000,50000_rows.csv,1,280711,0,0,1384
java,50000,50000_rows.csv,1,318564,0,0,1864
java,50000,50000_rows.csv,1,359136,0,0,1864
java,50000,50000_rows.csv,1,392688,0,0,1864
java,50000,50000_rows.csv,1,413566,0,0,1608
java,50000,50000_rows.csv,1,445814,0,0,1864
java,50000,50000_rows.csv,1,472712,0,0,1720
java,50000,50000_rows.csv,1,491785,2356,68,1624
java,50000,50000_rows.csv,1,516490,3992,320,1656
java,50000,50000_rows.csv,1,555801,12864,512,1232
java,50000,50000_rows.csv,1,589849,24112,2160,1424
java,50000,50000_rows.csv,1,627676,31372,4380,1408
java,50000,50000_rows.csv,1,643868,34508,5284,1424
java,50000,50000_rows.csv,1,669054,37805,6691,1288
java,50000,50000_rows.csv,1,693729,40232,8096,1424
java,50000,50000_rows.csv,1,712792,58308,8772,1296
java,50000,50000_rows.csv,1,743940,60686,9018,1000
java,50000,50000_rows.csv,1,784858,65888,10144,992
java,50000,50000_rows.csv,1,812532,64614,10242,1304
java,50000,50000_rows.csv,1,853042,64614,10242,1064
java,50000,50000_rows.csv,1,874466,64614,10242,1064
java,50000,50000_rows.csv,1,906324,64614,10242,848
java,50000,50000_rows.csv,1,927741,64614,10242,840
java,50000,50000_rows.csv,1,949165,64614,10242,840
java,50000,50000_rows.csv,1,986398,64626,10254,1000
java,50000,50000_rows.csv,1,1007822,64626,10254,1000
java,50000,50000_rows.csv,1,1032440,70558,10466,4832
java,50000,50000_rows.csv,1,1050726,71781,10555,5720
java,50000,50000_rows.csv,1,1075687,73957,10915,7008
java,50000,50000_rows.csv,1,1096572,74936,11112,7920
java,50000,50000_rows.csv,1,1122633,73504,11000,1744
java,50000,50000_rows.csv,1,1145651,73374,11050,4432
java,50000,50000_rows.csv,1,1174894,74428,11564,1944
java,50000,50000_rows.csv,1,1199459,74735,11609,1896
java,50000,50000_rows.csv,1,1220495,74988,11668,1968
java,50000,50000_rows.csv,1,1255761,74677,11643,1944
java,50000,50000_rows.csv,1,1277434,72877,10483,1632
java,50000,50000_rows.csv,1,1307290,72877,10483,1632
java,50000,50000_rows.csv,1,1340288,93270,11946,104888
java,50000,50000_rows.csv,1,1375129,95133,11995,2848
java,50000,50000_rows.csv,1,1377842,95420,12076,2656
java,50000,50000_rows.csv,1,1380466,95426,12094,2656
java,50000,50000_rows.csv,1,1383093,95437,12131,1984
java,50000,50000_rows.csv,1,1385715,103378,12102,1952
java,50000,50000_rows.csv,1,1388344,103378,12102,1944
java,50000,50000_rows.csv,1,1390979,103378,12102,1944
java,50000,50000_rows.csv,1,1393614,103378,12102,1944
java,50000,50000_rows.csv,1,1396249,103378,12102,1944
java,50000,50000_rows.csv,1,1398884,103378,12102,1944
java,50000,50000_rows.csv,1,1401505,103378,12102,1896
java,50000,50000_rows.csv,1,1404135,103378,12102,1888
java,50000,50000_rows.csv,1,1406756,103378,12102,1776
java,50000,50000_rows.csv,1,1409377,103378,12102,1888
java,50000,50000_rows.csv,1,1413067,107497,12127,2032
java,50000,50000_rows.csv,1,1415707,111611,12133,2120
java,50000,50000_rows.csv,1,1418426,115723,12141,2032
java,50000,50000_rows.csv,1,1421076,119835,12149,2080
java,50000,50000_rows.csv,1,1424633,128059,12165,2032
java,50000,50000_rows.csv,1,1427953,136281,12183,2032
java,50000,50000_rows.csv,1,1430593,140395,12189,2120
java,50000,50000_rows.csv,1,1433312,144507,12197,2032
java,50000,50000_rows.csv,1,1435962,148619,12205,2080
java,50000,50000_rows.csv,1,1439519,156843,12221,2032
java,50000,50000_rows.csv,1,1442845,165065,12239,2032
java,50000,50000_rows.csv,1,1445485,169179,12245,2120
java,50000,50000_rows.csv,1,1448204,173291,12253,2032
java,50000,50000_rows.csv,1,1450854,177403,12261,2080
java,50000,50000_rows.csv,1,1454411,185627,12277,2032
java,50000,50000_rows.csv,1,1457043,185200,12024,4568
java,50000,50000_rows.csv,1,1459683,185200,12024,648
java,50000,50000_rows.csv,1,1462308,180736,11656,680
java,50000,50000_rows.csv,2,0,0,0,0
java,50000,50000_rows.csv,2,2621,0,0,448
java,50000,50000_rows.csv,2,41470,0,0,448
java,50000,50000_rows.csv,2,70245,0,0,3920
java,50000,50000_rows.csv,2,86548,0,0,1376
java,50000,50000_rows.csv,2,115756,0,0,1408
java,50000,50000_rows.csv,2,157000,0,0,1384
