Language,Total Records,File Name,Run Number,Instructions Executed,Heap Memory (B),Extra Heap Memory (B),Stack Memory (B)
csharp,100000,100000_rows.csv,3,228234,0,0,1680
csharp,100000,100000_rows.csv,3,249329,0,0,1680
csharp,100000,100000_rows.csv,3,272622,0,0,2000
csharp,100000,100000_rows.csv,3,293376,0,0,2000
csharp,100000,100000_rows.csv,3,313140,0,0,2000
csharp,100000,100000_rows.csv,3,340822,0,0,2000
csharp,100000,100000_rows.csv,3,363030,0,0,2000
csharp,100000,100000_rows.csv,3,378724,0,0,1680
csharp,100000,100000_rows.csv,3,394248,0,0,2000
csharp,100000,100000_rows.csv,3,419244,0,0,144
csharp,100000,100000_rows.csv,3,446839,3908,284,1328
csharp,100000,100000_rows.csv,3,466624,5712,408,1472
csharp,100000,100000_rows.csv,3,496201,22959,1617,1568
csharp,100000,100000_rows.csv,3,523362,30234,3294,1424
csharp,100000,100000_rows.csv,3,542161,32418,4446,1472
csharp,100000,100000_rows.csv,3,558552,34108,5428,1296
csharp,100000,100000_rows.csv,3,584433,54882,6654,1120
csharp,100000,100000_rows.csv,3,613330,54882,6654,992
csharp,100000,100000_rows.csv,3,638142,57668,7412,1424
csharp,100000,100000_rows.csv,3,655263,57680,7424,1440
csharp,100000,100000_rows.csv,3,677075,57668,7412,1040
csharp,100000,100000_rows.csv,3,703006,57668,7412,1200
csharp,100000,100000_rows.csv,3,717824,57668,7412,992
csharp,100000,100000_rows.csv,3,732783,57668,7412,1328
csharp,100000,100000_rows.csv,3,747635,57668,7412,992
csharp,100000,100000_rows.csv,3,769967,57668,7412,1152
csharp,100000,100000_rows.csv,3,799640,57680,7424,1296
csharp,100000,100000_rows.csv,3,821888,57680,7424,880
csharp,100000,100000_rows.csv,3,836668,57680,7424,880
csharp,100000,100000_rows.csv,3,855475,63859,7661,5104
csharp,100000,100000_rows.csv,3,880602,65471,7961,5472
csharp,100000,100000_rows.csv,3,902893,67829,8235,12144
csharp,100000,100000_rows.csv,3,917742,66322,8126,3328
csharp,100000,100000_rows.csv,3,933973,68580,8396,8000
csharp,100000,100000_rows.csv,3,947751,67550,8266,15312
csharp,100000,100000_rows.csv,3,962735,66797,8267,2528
csharp,100000,100000_rows.csv,3,984928,66763,8389,4768
csharp,100000,100000_rows.csv,3,999762,67193,8703,1744
csharp,100000,100000_rows.csv,3,1011786,68151,9025,1536
csharp,100000,100000_rows.csv,3,1023814,68439,9073,2080
csharp,100000,100000_rows.csv,3,1035845,68539,9109,2080
csharp,100000,100000_rows.csv,3,1047899,68573,8995,1648
csharp,100000,100000_rows.csv,3,1060143,68057,9071,1760
csharp,100000,100000_rows.csv,3,1099706,67462,8426,1456
csharp,100000,100000_rows.csv,3,1111729,70057,9031,1296
csharp,100000,100000_rows.csv,3,1123768,69925,8899,1360
csharp,100000,100000_rows.csv,4,0,0,0,0
csharp,100000,100000_rows.csv,4,19217,0,0,336
csharp,100000,100000_rows.csv,4,47851,0,0,1104
csharp,100000,100000_rows.csv,4,69365,0,0,2000
csharp,100000,100000_rows.csv,4,82226,0,0,1936
csharp,100000,100000_rows.csv,4,106491,0,0,1680
csharp,100000,100000_rows.csv,4,120895,0,0,1680
csharp,100000,100000_rows.csv,4,138609,0,0,1936
csharp,100000,100000_rows.csv,4,150623,0,0,1936
csharp,100000,100000_rows.csv,4,169320,0,0,1680
csharp,100000,100000_rows.csv,4,197171,0,0,2000
csharp,100000,100000_rows.csv,4,215847,0,0,2000
csharp,100000,100000_rows.csv,4,228234,0,0,1680
csharp,100000,100000_rows.csv,4,249329,0,0,1680
csharp,100000,100000_rows.csv,4,272622,0,0,2000
csharp,100000,100000_rows.csv,4,293376,0,0,2000
csharp,100000,100000_rows.csv,4,313140,0,0,2000
csharp,100000,100000_rows.csv,4,340822,0,0,2000
csharp,100000,100000_rows.csv,4,363030,0,0,2000
csharp,100000,100000_rows.csv,4,378724,0,0,1680
csharp,100000,100000_rows.csv,4,394248,0,0,2000
csharp,100000,100000_rows.csv,4,419244,0,0,144
csharp,100000,100000_rows.csv,4,446839,3908,284,1328
csharp,100000,100000_rows.csv,4,466624,5712,408,1472
csharp,100000,100000_rows.csv,4,496201,22959,1617,1568
csharp,100000,100000_rows.csv,4,523362,30234,3294,1424
csharp,100000,100000_rows.csv,4,542161,32418,4446,1472
csharp,100000,100000_rows.csv,4,558552,34108,5428,1296
csharp,100000,100000_rows.csv,4,584433,54882,6654,1120
csharp,100000,100000_rows.csv,4,613330,54882,6654,992
csharp,100000,100000_rows.csv,4,638142,57668,7412,1424
csharp,100000,100000_rows.csv,4,655263,57680,7424,1440
csharp,100000,100000_rows.csv,4,677075,57668,7412,1040
csharp,100000,100000_rows.csv,4,703006,57668,7412,1200
csharp,100000,100000_rows.csv,4,717824,57668,7412,992
csharp,100000,100000_rows.csv,4,732783,57668,7412,1328
csharp,100000,100000_rows.csv,4,747635,57668,7412,992
csharp,100000,100000_rows.csv,4,769967,57668,7412,1152
csharp,100000,100000_rows.csv,4,784773,57680,7424,960
csharp,100000,100000_rows.csv,4,799640,57680,7424,1296
csharp,100000,100000_rows.csv,4,821888,57680,7424,880
csharp,100000,100000_rows.csv,4,836668,57680,7424,880
csharp,100000,100000_rows.csv,4,855475,63859,7661,5104
csharp,100000,100000_rows.csv,4,880602,65471,7961,5472
csharp,100000,100000_rows.csv,4,902893,67829,8235,12144
csharp,100000,100000_rows.csv,4,926322,68496,8336,12112
csharp,100000,100000_rows.csv,4,948779,67550,8266,11456
csharp,100000,100000_rows.csv,4,963577,66608,8208,1280
csharp,100000,100000_rows.csv,4,978405,66686,8306,4912
csharp,100000,100000_rows.csv,4,1000653,67326,8794,1616
csharp,100000,100000_rows.csv,4,1012676,68265,9055,1824
csharp,100000,100000_rows.csv,4,1024726,68439,9073,2080
csharp,100000,100000_rows.csv,4,1036752,68651,9133,1984
csharp,100000,100000_rows.csv,4,1048768,68472,9024,1536
csharp,100000,100000_rows.csv,4,1060798,68150,9106,1808
csharp,100000,100000_rows.csv,4,1099798,67462,8426,1456
csharp,100000,100000_rows.csv,4,1111821,70057,9031,1296
csharp,100000,100000_rows.csv,4,1123860,69925,8899,1360
csharp,100000,100000_rows.csv,5,0,0,0,0
csharp,100000,100000_rows.csv,5,19217,0,0,336
csharp,100000,100000_rows.csv,5,47851,0,0,1104
csharp,100000,100000_rows.csv,5,69365,0,0,2000
csharp,100000,100000_rows.csv,5,82226,0,0,1936
csharp,100000,100000_rows.csv,5,106491,0,0,1680
csharp,100000,100000_rows.csv,5,120895,0,0,1680
csharp,100000,100000_rows.csv,5,138609,0,0,1936
csharp,100000,100000_rows.csv,5,150623,0,0,1936
csharp,100000,100000_rows.csv,5,169320,0,0,1680
csharp,100000,100000_rows.csv,5,197171,0,0,2000
csharp,100000,100000_rows.csv,5,215847,0,0,2000
csharp,100000,100000_rows.csv,5,228234,0,0,1680
csharp,100000,100000_rows.csv,5,249329,0,0,1680
csharp,100000,100000_rows.csv,5,272622,0,0,2000
csharp,100000,100000_rows.csv,5,293376,0,0,2000
csharp,100000,100000_rows.csv,5,313140,0,0,2000
csharp,100000,100000_rows.csv,5,340822,0,0,2000
csharp,100000,100000_rows.csv,5,363030,0,0,2000
csharp,100000,100000_rows.csv,5,378724,0,0,1680
csharp,100000,100000_rows.csv,5,394248,0,0,2000
csharp,100000,100000_rows.csv,5,419244,0,0,144
csharp,100000,100000_rows.csv,5,446839,3908,284,1328
csharp,100000,100000_rows.csv,5,466624,5712,408,1472
csharp,100000,100000_rows.csv,5,496201,22959,1617,1568
csharp,100000,100000_rows.csv,5,523362,30234,3294,1424
csharp,100000,100000_rows.csv,5,542161,32418,4446,1472
csharp,100000,100000_rows.csv,5,558552,34108,5428,1296
csharp,100000,100000_rows.csv,5,584433,54882,6654,1120
csharp,100000,100000_rows.csv,5,613330,54882,6654,992
csharp,100000,100000_rows.csv,5,638142,57668,7412,1424
csharp,100000,100000_rows.csv,5,655263,57680,7424,1440
csharp,100000,100000_rows.csv,5,677075,57668,7412,1040
csharp,100000,100000_rows.csv,5,703006,57668,7412,1200
csharp,100000,100000_rows.csv,5,717824,57668,7412,992
csharp,100000,100000_rows.csv,5,732783,57668,7412,1328
csharp,100000,100000_rows.csv,5,747635,57668,7412,992
csharp,100000,100000_rows.csv,5,769967,57668,7412,1152
csharp,100000,100000_rows.csv,5,799640,57680,7424,1296
csharp,100000,100000_rows.csv,5,821888,57680,7424,880
csharp,100000,100000_rows.csv,5,836668,57680,7424,880
csharp,100000,100000_rows.csv,5,855475,63859,7661,5104
csharp,100000,100000_rows.csv,5,880602,65471,7961,5472
csharp,100000,100000_rows.csv,5,902893,67829,8235,12144
csharp,100000,100000_rows.csv,5,926322,68496,8336,12112
csharp,100000,100000_rows.csv,5,933973,68580,8396,8000
csharp,100000,100000_rows.csv,5,956192,66797,8267,3040
csharp,100000,100000_rows.csv,5,971002,66595,8221,5104
csharp,100000,100000_rows.csv,5,985898,66779,8397,4912
csharp,100000,100000_rows.csv,5,1000708,67345,8823,1648
csharp,100000,100000_rows.csv,5,1008386,67975,8985,1824
csharp,100000,100000_rows.csv,5,1016046,68512,9080,2224
csharp,100000,100000_rows.csv,5,1023732,68439,9073,2080
csharp,100000,100000_rows.csv,5,1031417,68539,9109,2080
csharp,100000,100000_rows.csv,5,1039070,68690,9166,2080
csharp,100000,100000_rows.csv,5,1046791,68753,9175,1824
csharp,100000,100000_rows.csv,5,1054847,67957,9035,1536
csharp,100000,100000_rows.csv,5,1062614,68124,9100,1808
csharp,100000,100000_rows.csv,5,1070274,67702,8738,1504
csharp,100000,100000_rows.csv,5,1099706,67462,8426,1456
csharp,100000,100000_rows.csv,5,1107395,71086,9106,1520
csharp,100000,100000_rows.csv,5,1115053,70303,9161,1968
csharp,100000,100000_rows.csv,5,1122716,69925,8899,1168
csharp,100000,100000_rows.csv,6,0,0,0,0
csharp,100000,100000_rows.csv,6,19217,0,0,336
csharp,100000,100000_rows.csv,6,47851,0,0,1104
csharp,100000,100000_rows.csv,6,69365,0,0,2000
csharp,100000,100000_rows.csv,6,82226,0,0,1936
csharp,100000,100000_rows.csv,6,106491,0,0,1680
csharp,100000,100000_rows.csv,6,120895,0,0,1680
csharp,100000,100000_rows.csv,6,138609,0,0,1936
csharp,100000,100000_rows.csv,6,150623,0,0,1936
csharp,100000,100000_rows.csv,6,169320,0,0,1680
csharp,100000,100000_rows.csv,6,197171,0,0,2000
csharp,100000,100000_rows.csv,6,215847,0,0,2000
csharp,100000,100000_rows.csv,6,228234,0,0,1680
csharp,100000,100000_rows.csv,6,249329,0,0,1680
csharp,100000,100000_rows.csv,6,272622,0,0,2000
csharp,100000,100000_rows.csv,6,293376,0,0,2000
csharp,100000,100000_rows.csv,6,313140,0,0,2000
csharp,100000,100000_rows.csv,6,340822,0,0,2000
csharp,100000,100000_rows.csv,6,363030,0,0,2000
csharp,100000,100000_rows.csv,6,378724,0,0,1680
csharp,100000,100000_rows.csv,6,394248,0,0,2000
csharp,100000,100000_rows.csv,6,419244,0,0,144
csharp,100000,100000_rows.csv,6,446839,3908,284,1328
csharp,100000,100000_rows.csv,6,466629,5712,408,1472
csharp,100000,100000_rows.csv,6,496206,22959,1617,1568
csharp,100000,100000_rows.csv,6,523367,30234,3294,1424
csharp,100000,100000_rows.csv,6,542166,32418,4446,1472
csharp,100000,100000_rows.csv,6,558557,34108,5428,1296
csharp,100000,100000_rows.csv,6,584438,54882,6654,1120
csharp,100000,100000_rows.csv,6,613335,54882,6654,992
csharp,100000,100000_rows.csv,6,638147,57668,7412,1424
csharp,100000,100000_rows.csv,6,655268,57680,7424,1440
csharp,100000,100000_rows.csv,6,677080,57668,7412,1040
csharp,100000,100000_rows.csv,6,703011,57668,7412,1200
csharp,100000,100000_rows.csv,6,717829,57668,7412,992
csharp,100000,100000_rows.csv,6,732788,57668,7412,1328
csharp,100000,100000_rows.csv,6,747640,57668,7412,992
csharp,100000,100000_rows.csv,6,769972,57668,7412,1152
csharp,100000,100000_rows.csv,6,799645,57680,7424,1296
csharp,100000,100000_rows.csv,6,821893,57680,7424,880
csharp,100000,100000_rows.csv,6,836673,57680,7424,880
csharp,100000,100000_rows.csv,6,855480,63859,7661,5104
csharp,100000,100000_rows.csv,6,880607,65471,7961,5472
csharp,100000,100000_rows.csv,6,902898,67829,8235,12144
csharp,100000,100000_rows.csv,6,917747,66322,8126,3328
csharp,100000,100000_rows.csv,6,933978,68580,8396,8000
csharp,100000,100000_rows.csv,6,947756,67550,8266,15312
csharp,100000,100000_rows.csv,6,962740,66797,8267,2528
csharp,100000,100000_rows.csv,6,984933,66763,8389,4768
csharp,100000,100000_rows.csv,6,999767,67193,8703,1744
csharp,100000,100000_rows.csv,6,1011791,68151,9025,1536
csharp,100000,100000_rows.csv,6,1023819,68439,9073,2080
csharp,100000,100000_rows.csv,6,1035850,68539,9109,2080
csharp,100000,100000_rows.csv,6,1047904,68573,8995,1648
csharp,100000,100000_rows.csv,6,1060148,68057,9071,1760
csharp,100000,100000_rows.csv,6,1099711,67462,8426,1456
csharp,100000,100000_rows.csv,6,1111734,70057,9031,1296
csharp,100000,100000_rows.csv,6,1123773,69925,8899,1360
csharp,100000,100000_rows.csv,7,0,0,0,0
csharp,100000,100000_rows.csv,7,19217,0,0,336
csharp,100000,100000_rows.csv,7,47851,0,0,1104
csharp,100000,100000_rows.csv,7,69365,0,0,2000
csharp,100000,100000_rows.csv,7,82226,0,0,1936
csharp,100000,100000_rows.csv,7,106491,0,0,1680
csharp,100000,100000_rows.csv,7,120895,0,0,1680
csharp,100000,100000_rows.csv,7,138609,0,0,1936
csharp,100000,100000_rows.csv,7,150623,0,0,1936
csharp,100000,100000_rows.csv,7,169320,0,0,1680
csharp,100000,100000_rows.csv,7,197171,0,0,2000
csharp,100000,100000_rows.csv,7,215847,0,0,2000
csharp,100000,100000_rows.csv,7,228234,0,0,1680
csharp,100000,100000_rows.csv,7,249329,0,0,1680
csharp,100000,100000_rows.csv,7,272622,0,0,2000
csharp,100000,100000_rows.csv,7,293376,0,0,2000
csharp,100000,100000_rows.csv,7,313140,0,0,2000
csharp,100000,100000_rows.csv,7,340822,0,0,2000
csharp,100000,100000_rows.csv,7,363030,0,0,2000
csharp,100000,100000_rows.csv,7,378724,0,0,1680
csharp,100000,100000_rows.csv,7,394248,0,0,2000
csharp,100000,100000_rows.csv,7,419244,0,0,144
csharp,100000,100000_rows.csv,7,446839,3908,284,1328
csharp,100000,100000_rows.csv,7,466629,5712,408,1472
csharp,100000,100000_rows.csv,7,496206,22959,1617,1568
csharp,100000,100000_rows.csv,7,523367,30234,3294,1424
csharp,100000,100000_rows.csv,7,542166,32418,4446,1472
csharp,100000,100000_rows.csv,7,558557,34108,5428,1296
csharp,100000,100000_rows.csv,7,584438,54882,6654,1120
csharp,100000,100000_rows.csv,7,613335,54882,6654,992
csharp,100000,100000_rows.csv,7,638147,57668,7412,1424
csharp,100000,100000_rows.csv,7,655268,57680,7424,1440
csharp,100000,100000_rows.csv,7,677080,57668,7412,1040
csharp,100000,100000_rows.csv,7,703011,57668,7412,1200
csharp,100000,100000_rows.csv,7,717829,57668,7412,992
csharp,100000,100000_rows.csv,7,732788,57668,7412,1328
csharp,100000,100000_rows.csv,7,747640,57668,7412,992
csharp,100000,100000_rows.csv,7,769972,57668,7412,1152
csharp,100000,100000_rows.csv,7,799645,57680,7424,1296
csharp,100000,100000_rows.csv,7,821893,57680,7424,880
csharp,100000,100000_rows.csv,7,836673,57680,7424,880
csharp,100000,100000_rows.csv,7,855480,63859,7661,5104
csharp,100000,100000_rows.csv,7,880607,65471,7961,5472
csharp,100000,100000_rows.csv,7,902898,67829,8235,12144
csharp,100000,100000_rows.csv,7,917747,66322,8126,3328
csharp,100000,100000_rows.csv,7,933978,68580,8396,8000
csharp,100000,100000_rows.csv,7,947756,67550,8266,15312
csharp,100000,100000_rows.csv,7,962740,66797,8267,2528
csharp,100000,100000_rows.csv,7,984933,66763,8389,4768
csharp,100000,100000_rows.csv,7,999767,67193,8703,1744
csharp,100000,100000_rows.csv,7,1011791,68151,9025,1536
csharp,100000,100000_rows.csv,7,1023819,68439,9073,2080
csharp,100000,100000_rows.csv,7,1035850,68539,9109,2080
csharp,100000,100000_rows.csv,7,1047904,68573,8995,1648
csharp,100000,100000_rows.csv,7,1060148,68057,9071,1760
csharp,100000,100000_rows.csv,7,1099711,67462,8426,1456
csharp,100000,100000_rows.csv,7,1111734,70057,9031,1296
csharp,100000,100000_rows.csv,7,1123773,69925,8899,1360
csharp,100000,100000_rows.csv,8,0,0,0,0
csharp,100000,100000_rows.csv,8,19217,0,0,336
csharp,100000,100000_rows.csv,8,47851,0,0,1104
csharp,100000,100000_rows.csv,8,69365,0,0,2000
csharp,100000,100000_rows.csv,8,82226,0,0,1936
csharp,100000,100000_rows.csv,8,106491,0,0,1680
csharp,100000,100000_rows.csv,8,120895,0,0,1680
csharp,100000,100000_rows.csv,8,138609,0,0,1936
csharp,100000,100000_rows.csv,8,150623,0,0,1936
csharp,100000,100000_rows.csv,8,169320,0,0,1680
csharp,100000,100000_rows.csv,8,197171,0,0,2000
csharp,100000,100000_rows.csv,8,215847,0,0,2000
csharp,100000,100000_rows.csv,8,228234,0,0,1680
csharp,100000,100000_rows.csv,8,249329,0,0,1680
csharp,100000,100000_rows.csv,8,272622,0,0,2000
csharp,100000,100000_rows.csv,8,293376,0,0,2000
csharp,100000,100000_rows.csv,8,313140,0,0,2000
csharp,100000,100000_rows.csv,8,340822,0,0,2000
csharp,100000,100000_rows.csv,8,363030,0,0,2000
csharp,100000,100000_rows.csv,8,378724,0,0,1680
csharp,100000,100000_rows.csv,8,394248,0,0,2000
csharp,100000,100000_rows.csv,8,419244,0,0,144
csharp,100000,100000_rows.csv,8,446839,3908,284,1328
csharp,100000,100000_rows.csv,8,466629,5712,408,1472
csharp,100000,100000_rows.csv,8,496206,22959,1617,1568
csharp,100000,100000_rows.csv,8,523367,30234,3294,1424
csharp,100000,100000_rows.csv,8,542166,32418,4446,1472
csharp,100000,100000_rows.csv,8,558557,34108,5428,1296
csharp,100000,100000_rows.csv,8,584438,54882,6654,1120
csharp,100000,100000_rows.csv,8,613335,54882,6654,992
csharp,100000,100000_rows.csv,8,638147,57668,7412,1424
csharp,100000,100000_rows.csv,8,655268,57680,7424,1440
csharp,100000,100000_rows.csv,8,677080,57668,7412,1040
csharp,100000,100000_rows.csv,8,703011,57668,7412,1200
csharp,100000,100000_rows.csv,8,717829,57668,7412,992
csharp,100000,100000_rows.csv,8,732788,57668,7412,1328
csharp,100000,100000_rows.csv,8,747640,57668,7412,992
csharp,100000,100000_rows.csv,8,769972,57668,7412,1152
csharp,100000,100000_rows.csv,8,784778,57680,7424,960
csharp,100000,100000_rows.csv,8,799645,57680,7424,1296
csharp,100000,100000_rows.csv,8,821893,57680,7424,880
csharp,100000,100000_rows.csv,8,836673,57680,7424,880
csharp,100000,100000_rows.csv,8,855480,63859,7661,5104
csharp,100000,100000_rows.csv,8,880607,65471,7961,5472
csharp,100000,100000_rows.csv,8,902898,67829,8235,12144
csharp,100000,100000_rows.csv,8,926327,68496,8336,12112
csharp,100000,100000_rows.csv,8,948784,67550,8266,11456
csharp,100000,100000_rows.csv,8,963582,66608,8208,1280
csharp,100000,100000_rows.csv,8,978410,66686,8306,4912
csharp,100000,100000_rows.csv,8,1000658,67326,8794,1616
csharp,100000,100000_rows.csv,8,1012681,68265,9055,1824
csharp,100000,100000_rows.csv,8,1024731,68439,9073,2080
csharp,100000,100000_rows.csv,8,1036757,68651,9133,1984
csharp,100000,100000_rows.csv,8,1048773,68472,9024,1536
csharp,100000,100000_rows.csv,8,1060803,68150,9106,1808
csharp,100000,100000_rows.csv,8,1099803,67462,8426,1456
csharp,100000,100000_rows.csv,8,1111826,70057,9031,1296
csharp,100000,100000_rows.csv,8,1123865,69925,8899,1360
csharp,100000,100000_rows.csv,9,0,0,0,0
csharp,100000,100000_rows.csv,9,19217,0,0,336
csharp,100000,100000_rows.csv,9,47851,0,0,1104
csharp,100000,100000_rows.csv,9,69365,0,0,2000
csharp,100000,100000_rows.csv,9,82226,0,0,1936
csharp,100000,100000_rows.csv,9,106491,0,0,1680
csharp,100000,100000_rows.csv,9,120895,0,0,1680
csharp,100000,100000_rows.csv,9,138609,0,0,1936
csharp,100000,100000_rows.csv,9,150623,0,0,1936
csharp,100000,100000_rows.csv,9,169320,0,0,1680
csharp,100000,100000_rows.csv,9,197171,0,0,2000
csharp,100000,100000_rows.csv,9,215847,0,0,2000
csharp,100000,100000_rows.csv,9,228234,0,0,1680
csharp,100000,100000_rows.csv,9,249329,0,0,1680
csharp,100000,100000_rows.csv,9,272622,0,0,2000
csharp,100000,100000_rows.csv,9,293376,0,0,2000
csharp,100000,100000_rows.csv,9,313140,0,0,2000
csharp,100000,100000_rows.csv,9,340822,0,0,2000
csharp,100000,100000_rows.csv,9,363030,0,0,2000
csharp,100000,100000_rows.csv,9,378724,0,0,1680
csharp,100000,100000_rows.csv,9,394248,0,0,2000
csharp,100000,100000_rows.csv,9,419244,0,0,144
csharp,100000,100000_rows.csv,9,446839,3908,284,1328
csharp,100000,100000_rows.csv,9,466629,5712,408,1472
csharp,100000,100000_rows.csv,9,496206,22959,1617,1568
csharp,100000,100000_rows.csv,9,523367,30234,3294,1424
csharp,100000,100000_rows.csv,9,542166,32418,4446,1472
csharp,100000,100000_rows.csv,9,558557,34108,5428,1296
csharp,100000,100000_rows.csv,9,584438,54882,6654,1120
csharp,100000,100000_rows.csv,9,613335,54882,6654,992
csharp,100000,100000_rows.csv,9,638147,57668,7412,1424
csharp,100000,100000_rows.csv,9,655268,57680,7424,1440
csharp,100000,100000_rows.csv,9,677080,57668,7412,1040
csharp,100000,100000_rows.csv,9,703011,57668,7412,1200
csharp,100000,100000_rows.csv,9,717829,57668,7412,992
csharp,100000,100000_rows.csv,9,732788,57668,7412,1328
csharp,100000,100000_rows.csv,9,747640,57668,7412,992
csharp,100000,100000_rows.csv,9,769972,57668,7412,1152
csharp,100000,100000_rows.csv,9,799645,57680,7424,1296
csharp,100000,100000_rows.csv,9,821893,57680,7424,880
csharp,100000,100000_rows.csv,9,836673,57680,7424,880
csharp,100000,100000_rows.csv,9,855480,63859,7661,5104
csharp,100000,100000_rows.csv,9,880607,65471,7961,5472
csharp,100000,100000_rows.csv,9,902898,67829,8235,12144
csharp,100000,100000_rows.csv,9,917747,66322,8126,3328
csharp,100000,100000_rows.csv,9,933978,68580,8396,8000
csharp,100000,100000_rows.csv,9,947756,67550,8266,15312
csharp,100000,100000_rows.csv,9,962740,66797,8267,2528
csharp,100000,100000_rows.csv,9,984933,66763,8389,4768
csharp,100000,100000_rows.csv,9,999767,67193,8703,1744
csharp,100000,100000_rows.csv,9,1011791,68151,9025,1536
csharp,100000,100000_rows.csv,9,1023819,68439,9073,2080
csharp,100000,100000_rows.csv,9,1035850,68539,9109,2080
csharp,100000,100000_rows.csv,9,1047904,68573,8995,1648
csharp,100000,100000_rows.csv,9,1060148,68057,9071,1760
csharp,100000,100000_rows.csv,9,1099711,67462,8426,1456
csharp,100000,100000_rows.csv,9,1111734,70057,9031,1296
csharp,100000,100000_rows.csv,9,1123773,69925,8899,1360
csharp,100000,100000_rows.csv,10,0,0,0,0
csharp,100000,100000_rows.csv,10,19217,0,0,336
csharp,100000,100000_rows.csv,10,47851,0,0,1104
csharp,100000,100000_rows.csv,10,69365,0,0,2000
csharp,100000,100000_rows.csv,10,82226,0,0,1936
csharp,100000,100000_rows.csv,10,106491,0,0,1680
csharp,100000,100000_rows.csv,10,120895,0,0,1680
csharp,100000,100000_rows.csv,10,138609,0,0,1936
csharp,100000,100000_rows.csv,10,150623,0,0,1936
csharp,100000,100000_rows.csv,10,169320,0,0,1680
csharp,100000,100000_rows.csv,10,197171,0,0,2000
csharp,100000,100000_rows.csv,10,215847,0,0,2000
csharp,100000,100000_rows.csv,10,228234,0,0,1680
csharp,100000,100000_rows.csv,10,249329,0,0,1680
csharp,100000,100000_rows.csv,10,272622,0,0,2000
csharp,100000,100000_rows.csv,10,293376,0,0,2000
csharp,100000,100000_rows.csv,10,313140,0,0,2000
csharp,100000,100000_rows.csv,10,340822,0,0,2000
csharp,100000,100000_rows.csv,10,363030,0,0,2000
csharp,100000,100000_rows.csv,10,378724,0,0,1680
csharp,100000,100000_rows.csv,10,394248,0,0,2000
csharp,100000,100000_rows.csv,10,419244,0,0,144
csharp,100000,100000_rows.csv,10,446839,3908,284,1328
csharp,100000,100000_rows.csv,10,466629,5712,408,1472
csharp,100000,100000_rows.csv,10,496206,22959,1617,1568
csharp,100000,100000_rows.csv,10,523367,30234,3294,1424
csharp,100000,100000_rows.csv,10,542166,32418,4446,1472
csharp,100000,100000_rows.csv,10,558557,34108,5428,1296
csharp,100000,100000_rows.csv,10,584438,54882,6654,1120
csharp,100000,100000_rows.csv,10,613335,54882,6654,992
csharp,100000,100000_rows.csv,10,638147,57668,7412,1424
csharp,100000,100000_rows.csv,10,655268,57680,7424,1440
csharp,100000,100000_rows.csv,10,677080,57668,7412,1040
csharp,100000,100000_rows.csv,10,703011,57668,7412,1200
csharp,100000,100000_rows.csv,10,717829,57668,7412,992
csharp,100000,100000_rows.csv,10,732788,57668,7412,1328
csharp,100000,100000_rows.csv,10,747640,57668,7412,992
csharp,100000,100000_rows.csv,10,769972,57668,7412,1152
csharp,100000,100000_rows.csv,10,784778,57680,7424,960
csharp,100000,100000_rows.csv,10,799645,57680,7424,1296
csharp,100000,100000_rows.csv,10,821893,57680,7424,880
csharp,100000,100000_rows.csv,10,836673,57680,7424,880
csharp,100000,100000_rows.csv,10,855480,63859,7661,5104
csharp,100000,100000_rows.csv,10,880607,65471,7961,5472
csharp,100000,100000_rows.csv,10,902898,67829,8235,12144
csharp,100000,100000_rows.csv,10,926327,68496,8336,12112
csharp,100000,100000_rows.csv,10,948784,67550,8266,11456
csharp,100000,100000_rows.csv,10,963582,66608,8208,1280
csharp,100000,100000_rows.csv,10,978410,66686,8306,4912
csharp,100000,100000_rows.csv,10,1000658,67326,8794,1616
csharp,100000,100000_rows.csv,10,1012681,68265,9055,1824
csharp,100000,100000_rows.csv,10,1024731,68439,9073,2080
csharp,100000,100000_rows.csv,10,1036757,68651,9133,1984
csharp,100000,100000_rows.csv,10,1048773,68472,9024,1536
csharp,100000,100000_rows.csv,10,1060803,68150,9106,1808
csharp,100000,100000_rows.csv,10,1099803,67462,8426,1456
csharp,100000,100000_rows.csv,10,1111826,70057,9031,1296
csharp,100000,100000_rows.csv,10,1123865,69925,8899,1360
csharp,10000,10000_rows.csv,1,0,0,0,0
csharp,10000,10000_rows.csv,1,19217,0,0,336
csharp,10000,10000_rows.csv,1,47846,0,0,1104
csharp,10000,10000_rows.csv,1,69360,0,0,2000
csharp,10000,10000_rows.csv,1,82221,0,0,1936
csharp,10000,10000_rows.csv,1,106486,0,0,1680
csharp,10000,10000_rows.csv,1,120890,0,0,1680
csharp,10000,10000_rows.csv,1,150618,0,0,1936
csharp,10000,10000_rows.csv,1,169315,0,0,1680
csharp,10000,10000_rows.csv,1,197166,0,0,2000
csharp,10000,10000_rows.csv,1,215842,0,0,2000
csharp,10000,10000_rows.csv,1,228229,0,0,1680
csharp,10000,10000_rows.csv,1,249324,0,0,1680
csharp,10000,10000_rows.csv,1,272617,0,0,2000
csharp,10000,10000_rows.csv,1,293371,0,0,2000
csharp,10000,10000_rows.csv,1,313135,0,0,2000
csharp,10000,10000_rows.csv,1,340817,0,0,2000
csharp,10000,10000_rows.csv,1,363025,0,0,2000
csharp,10000,10000_rows.csv,1,378719,0,0,1680
csharp,10000,10000_rows.csv,1,394243,0,0,2000
