Language,Total Records,File Name,Run Number,Point,Cycles
csharp,100000,100000_rows.csv,5,Start Free Memory,1068417209167
csharp,100000,100000_rows.csv,5,End Program,1068476655960
csharp,100000,100000_rows.csv,6,Start File Read,1092531986490
csharp,100000,100000_rows.csv,6,Start Map to Person Record,1093127672983
csharp,100000,100000_rows.csv,6,Start QuickSort Person Array,1093627669799
csharp,100000,100000_rows.csv,6,Start Print Results,1098481200467
csharp,100000,100000_rows.csv,6,Start Free Memory,1102232097303
csharp,100000,100000_rows.csv,6,End Program,1102275807269
csharp,100000,100000_rows.csv,7,Start File Read,1125986409440
csharp,100000,100000_rows.csv,7,Start Map to Person Record,1126593041063
csharp,100000,100000_rows.csv,7,Start QuickSort Person Array,1127076686475
csharp,100000,100000_rows.csv,7,Start Print Results,1131927959983
csharp,100000,100000_rows.csv,7,Start Free Memory,1135985285984
csharp,100000,100000_rows.csv,7,End Program,1136027407305
csharp,100000,100000_rows.csv,8,Start File Read,1160047983840
csharp,100000,100000_rows.csv,8,Start Map to Person Record,1160648651825
csharp,100000,100000_rows.csv,8,Start QuickSort Person Array,1161125873070
csharp,100000,100000_rows.csv,8,Start Print Results,1165969821912
csharp,100000,100000_rows.csv,8,Start Free Memory,1169547746723
csharp,100000,100000_rows.csv,8,End Program,1169590795650
csharp,100000,100000_rows.csv,9,Start File Read,1193597303917
csharp,100000,100000_rows.csv,9,Start Map to Person Record,1194195250905
csharp,100000,100000_rows.csv,9,Start QuickSort Person Array,1194664955940
csharp,100000,100000_rows.csv,9,Start Print Results,1199530249547
csharp,100000,100000_rows.csv,9,Start Free Memory,1203188391255
csharp,100000,100000_rows.csv,9,End Program,1203240400673
csharp,100000,100000_rows.csv,10,Start File Read,1227350454669
csharp,100000,100000_rows.csv,10,Start Map to Person Record,1227945407926
csharp,100000,100000_rows.csv,10,Start QuickSort Person Array,1228438180877
csharp,100000,100000_rows.csv,10,Start Print Results,1233234658552
csharp,100000,100000_rows.csv,10,Start Free Memory,1237382992817
csharp,100000,100000_rows.csv,10,End Program,1237417065286
csharp,10000,10000_rows.csv,1,Start File Read,1261097245513
csharp,10000,10000_rows.csv,1,Start Map to Person Record,1261564841839
csharp,10000,10000_rows.csv,1,Start QuickSort Person Array,1261633568032
csharp,10000,10000_rows.csv,1,Start Print Results,1261768535208
csharp,10000,10000_rows.csv,1,Start Free Memory,1261978922965
csharp,10000,10000_rows.csv,1,End Program,1261988926927
csharp,10000,10000_rows.csv,2,Start File Read,1281731492565
csharp,10000,10000_rows.csv,2,Start Map to Person Record,1282198445462
csharp,10000,10000_rows.csv,2,Start QuickSort Person Array,1282266780961
csharp,10000,10000_rows.csv,2,Start Print Results,1282402578952
csharp,10000,10000_rows.csv,2,Start Free Memory,1282582004041
csharp,10000,10000_rows.csv,2,End Program,1282592046600
csharp,10000,10000_rows.csv,3,Start File Read,1301446392996
csharp,10000,10000_rows.csv,3,Start Map to Person Record,1301908385332
csharp,10000,10000_rows.csv,3,Start QuickSort Person Array,1301978714851
csharp,10000,10000_rows.csv,3,Start Print Results,1302117316091
csharp,10000,10000_rows.csv,3,Start Free Memory,1302293292251
csharp,10000,10000_rows.csv,3,End Program,1302303810733
csharp,10000,10000_rows.csv,4,Start File Read,1320693490886
csharp,10000,10000_rows.csv,4,Start Map to Person Record,1321164034154
csharp,10000,10000_rows.csv,4,Start QuickSort Person Array,1321236948265
csharp,10000,10000_rows.csv,4,Start Print Results,1321397011677
csharp,10000,10000_rows.csv,4,Start Free Memory,1321584386303
csharp,10000,10000_rows.csv,4,End Program,1321595961974
csharp,10000,10000_rows.csv,5,Start File Read,1343201307782
csharp,10000,10000_rows.csv,5,Start Map to Person Record,1343669268926
csharp,10000,10000_rows.csv,5,Start QuickSort Person Array,1343739990109
csharp,10000,10000_rows.csv,5,Start Print Results,1343875952371
csharp,10000,10000_rows.csv,5,Start Free Memory,1344057514762
csharp,10000,10000_rows.csv,5,End Program,1344067463348
csharp,10000,10000_rows.csv,6,Start File Read,1363801098517
csharp,10000,10000_rows.csv,6,Start Map to Person Record,1364279133886
csharp,10000,10000_rows.csv,6,Start QuickSort Person Array,1364348139151
csharp,10000,10000_rows.csv,6,Start Print Results,1364485232672
csharp,10000,10000_rows.csv,6,Start Free Memory,1364668389308
csharp,10000,10000_rows.csv,6,End Program,1364678623064
csharp,10000,10000_rows.csv,7,Start File Read,1383682533309
csharp,10000,10000_rows.csv,7,Start Map to Person Record,1384673266407
csharp,10000,10000_rows.csv,7,Start QuickSort Person Array,1384800351923
csharp,10000,10000_rows.csv,7,Start Print Results,1385067511018
csharp,10000,10000_rows.csv,7,Start Free Memory,1385343067582
csharp,10000,10000_rows.csv,7,End Program,1385365666956
csharp,10000,10000_rows.csv,8,Start File Read,1405461348109
csharp,10000,10000_rows.csv,8,Start Map to Person Record,1406336441140
csharp,10000,10000_rows.csv,8,Start QuickSort Person Array,1406473326082
csharp,10000,10000_rows.csv,8,Start Print Results,1406714921170
csharp,10000,10000_rows.csv,8,Start Free Memory,1406964009518
csharp,10000,10000_rows.csv,8,End Program,1406982028471
csharp,10000,10000_rows.csv,9,Start File Read,1425191541579
csharp,10000,10000_rows.csv,9,Start Map to Person Record,1426113345436
csharp,10000,10000_rows.csv,9,Start QuickSort Person Array,1426234952036
csharp,10000,10000_rows.csv,9,Start Print Results,1426475171235
csharp,10000,10000_rows.csv,9,Start Free Memory,1426727556700
